1.058999538421630859e+00 1.235321879386901855e+00 7.710050609373239531e-07 6.730445012767071804e-08 5.997711871535313129e-14 6.720782106374062318e-14 6.642097906563978095e-14 6.546555643479847462e-14 6.268718824191079509e-14 7.040398671528253310e-14 7.400222826909655053e-14 6.620524875016484172e-14 7.007387455287482651e-14 6.181168402217156395e-14 7.137778243286361986e-14 5.974181876013800685e-14 5.752022922916865618e-14 5.272807960602570925e-14 5.065563508610618630e-14 5.044286346133575881e-14 4.205133275030623225e-14 3.873990782546168954e-14 2.875026293246338439e-14 3.319112011187708863e-14 2.722929472117152973e-14 1.772290816743912501e-14 1.115648652288893940e-14 3.655616698948616274e-15 6.969048786610361378e-14 7.561984560908405510e-14 7.383968742391748352e-14 7.210105096197869373e-14 6.864897068247601863e-14 7.573639653224875021e-14 7.874363689552859667e-14 7.039357977506508767e-14 7.374658484841539544e-14 6.500574188993334475e-14 8.141139474658268619e-14 6.208740206957130094e-14 5.949488345411525728e-14 5.436655171209807059e-14 5.199203095669476265e-14 5.151060252953352131e-14 4.288309481176143090e-14 3.936756948525132965e-14 2.920481978251111896e-14 3.350258930239963922e-14 2.742658884463707116e-14 1.783366457539764775e-14 1.120682164105128480e-14 3.669739590163965157e-15
1.235321879386901855e+00 1.457629799842834473e+00 8.371419287591803275e-07 6.582553810949604331e-08 4.894588967663753789e-14 5.525805202082972694e-14 5.504775427393500700e-14 5.450329830281801693e-14 5.159146580754249368e-14 5.811914287230079235e-14 6.168351183543245198e-14 5.478719459477544314e-14 5.868492456121573468e-14 5.105155287625391306e-14 5.974181876013800685e-14 5.046838749795098912e-14 4.835964727882232742e-14 4.428792169211314390e-14 4.266780808940059642e-14 4.233741597843488173e-14 3.523958360736394944e-14 3.218548880138930172e-14 2.344604853523363486e-14 2.741298581848533236e-14 2.259023265892115439e-14 1.466967650913782119e-14 8.311058184982508717e-15 2.231346058241724671e-15 5.722519998662377697e-14 6.242814516412782970e-14 6.137118208196020879e-14 6.015914411678008636e-14 5.667306479343639039e-14 6.266428831972458577e-14 6.572491010985544053e-14 5.835717033624231310e-14 6.181540459790950220e-14 5.377404759717260679e-14 6.208740206957130094e-14 5.879996284334370975e-14 5.004276822579006625e-14 4.568449365287114238e-14 4.380690163540591474e-14 4.324751657674497151e-14 3.594854628591399933e-14 3.272048397869890609e-14 2.383349568736666361e-14 2.767847043461743737e-14 2.275839874477219218e-14 1.476408110306156807e-14 8.353961945386146833e-15 2.243383879211086115e-15
1.457629799842834473e+00 1.743009448051452637e+00 7.576528320209673089e-07 6.487283849613040717e-08 4.878025569774534358e-14 5.462728923507135994e-14 5.431459646380498550e-14 5.378546779533706755e-14 5.076536970047369997e-14 5.710825067448538432e-14 6.016919805333870070e-14 5.364742647602732170e-14 5.681563907028471150e-14 4.977216242401312882e-14 5.752022922916865618e-14 4.835964727882232742e-14 4.656114923619479435e-14 4.293157838942068071e-14 4.107484406906965762e-14 4.062396100405961208e-14 3.378767701959712455e-14 3.059484936689136568e-14 2.255551663548146148e-14 2.635024456420231210e-14 2.146472935158746871e-14 1.388807091295444177e-14 8.228529685151912991e-15 2.045709103206004901e-15 5.575028102897450980e-14 6.066350831189241878e-14 5.963804133444515825e-14 5.854690167290212277e-14 5.504336778590695347e-14 6.093462965009325909e-14 6.357149212031405846e-14 5.665284847595946888e-14 5.945106694262146886e-14 5.206412352445080076e-14 5.949488345411525728e-14 5.004276822579006625e-14 5.360354090696994262e-14 4.410729732963561563e-14 4.203380207076701617e-14 4.139013886026786985e-14 3.438452478147285103e-14 3.104524073988238343e-14 2.288169313615236318e-14 2.657374560839683580e-14 2.160630175730121745e-14 1.396754642315959085e-14 8.264648671591839408e-15 2.055843270660514909e-15
1.743009448051452637e+00 2.117148160934448242e+00 9.223394053394711628e-07 6.370521468157937694e-08 4.740970839249672633e-14 5.249344506881720598e-14 5.244886392690278155e-14 5.224641430664293152e-14 4.825816794481448690e-14 5.429726161809965654e-14 5.681333481191554092e-14 5.070256780429926614e-14 5.290564797316845480e-14 4.638541635151396780e-14 5.272807960602570925e-14 4.428792169211314390e-14 4.293157838942068071e-14 4.026206610101505632e-14 3.794905886516948204e-14 3.702731548829066775e-14 3.066874353606309737e-14 2.678379951097386415e-14 1.991626355171274410e-14 2.362193788281977641e-14 1.873048749641463985e-14 1.195035965979879674e-14 6.923740344390918827e-15 6.610705779248961683e-16 5.319309666349671699e-14 5.750200629364663064e-14 5.686599975684474800e-14 5.619722072871880465e-14 5.180784284194888326e-14 5.747220492695402429e-14 5.963639307445532839e-14 5.319632091390922035e-14 5.509239793771283585e-14 4.828717428149868987e-14 5.436655171209807059e-14 4.568449365287114238e-14 4.410729732963561563e-14 4.627152935004392894e-14 3.874475560884545601e-14 3.766305263651037600e-14 3.116397880158485293e-14 2.715751238289774580e-14 2.018690895952839201e-14 2.380738818696133938e-14 1.884795739814278316e-14 1.201630457559312006e-14 6.953710123926891132e-15 6.694794175499346888e-16
2.117148160934448242e+00 2.620038032531738281e+00 8.352225335109727982e-07 6.182651533899648470e-08 4.306490522517002907e-14 4.822723381451973540e-14 4.806358672269895535e-14 4.767920095262008988e-14 4.476118685779092529e-14 5.038754618061296740e-14 5.314786903814115787e-14 4.732050831599281120e-14 5.014370069507400005e-14 4.380210535076303810e-14 5.065563508610618630e-14 4.266780808940059642e-14 4.107484406906965762e-14 3.794905886516948204e-14 3.625887004805633018e-14 3.577089368696121024e-14 2.972552742816484658e-14 2.674325809949809373e-14 1.965680785286560075e-14 2.307242015757086326e-14 1.874910793064727640e-14 1.210377621656460100e-14 6.982565920930788152e-15 1.499845464377154807e-15 4.778204149787836906e-14 5.231239371052621416e-14 5.166635912333118430e-14 5.090161857473847293e-14 4.765642740346844004e-14 5.297714237305397757e-14 5.545045532600470174e-14 4.935450165991304830e-14 5.192729140241421837e-14 4.535324646269992039e-14 5.199203095669476265e-14 4.380690163540591474e-14 4.203380207076701617e-14 3.874475560884545601e-14 4.137938492905171799e-14 3.628942341750217182e-14 3.012945884778455802e-14 2.704807155160016713e-14 1.987755583145988124e-14 2.322367999271586146e-14 1.884492054229084817e-14 1.215756322509970383e-14 7.007010334397388543e-15 1.506704011745581428e-15
2.620038032531738281e+00 3.316585779190063477e+00 7.902884682969439889e-07 5.981915756546367263e-08 4.129937416421839626e-14 4.655041580896166377e-14 4.602313250574093525e-14 4.532109876216137219e-14 4.358955894659230947e-14 4.899150148764449363e-14 5.174548931374862280e-14 4.619136414790665236e-14 4.928334506435590663e-14 4.330155956144630309e-14 5.044286346133575881e-14 4.233741597843488173e-14 4.062396100405961208e-14 3.702731548829066775e-14 3.577089368696121024e-14 3.573796754653443548e-14 2.981832169629886207e-14 2.770046273825240486e-14 2.040563216081838543e-14 2.353256161385525755e-14 1.948027634954093832e-14 1.272088253954636127e-14 7.837758966631523672e-15 2.759184375050094641e-15 4.506822050625716188e-14 4.981433252465741010e-14 4.890163649594366206e-14 4.789571101958280187e-14 4.590276681447399386e-14 5.106050894746825868e-14 5.358518471505629498e-14 4.781646207401843180e-14 5.070837900962161104e-14 4.454087345185312034e-14 5.151060252953352131e-14 4.324751657674497151e-14 4.139013886026786985e-14 3.766305263651037600e-14 3.628942341750217182e-14 4.014487767093445354e-14 3.014105043790340185e-14 2.794399928194007226e-14 2.058200298488190814e-14 2.365341355525068783e-14 1.955682767009600984e-14 1.276385669985196128e-14 7.857289298797226591e-15 2.764664142787725070e-15
3.316585779190063477e+00 4.317572593688964844e+00 7.702193469053701520e-07 5.950364774484772427e-08 3.407107525889392147e-14 3.846742587190618173e-14 3.791970915096428580e-14 3.724452445290601722e-14 3.611945059618655125e-14 4.056939820172780617e-14 4.284715554030030305e-14 3.829310336157238591e-14 4.091870990315860485e-14 3.604176662020786578e-14 4.205133275030623225e-14 3.523958360736394944e-14 3.378767701959712455e-14 3.066874353606309737e-14 2.972552742816484658e-14 2.981832169629886207e-14 2.491150662268264595e-14 2.337195197146438095e-14 1.724356021671617761e-14 1.977194004319988328e-14 1.645204101969555375e-14 1.077984393044061248e-14 6.794299875757207866e-15 2.650273233431235094e-15 3.700698300651738454e-14 4.100999659608836774e-14 4.016204577056487358e-14 3.925013131179455129e-14 3.792142506923009215e-14 4.218114208298706851e-14 4.428026676102592088e-14 3.955904449021427746e-14 4.202880244099043031e-14 3.700718439593349181e-14 4.288309481176143090e-14 3.594854628591399933e-14 3.438452478147285103e-14 3.116397880158485293e-14 3.012945884778455802e-14 3.014105043790340185e-14 2.895499806335831192e-14 2.356166541705295387e-14 1.738095198645936327e-14 1.986608295030132734e-14 1.651167402001226720e-14 1.081332053275827923e-14 6.809513882462486684e-15 2.654541938253884771e-15
4.317572593688964844e+00 5.824226379394531250e+00 6.928167559558833122e-07 5.779698524324498248e-08 2.828777426399783206e-14 3.255884035134404650e-14 3.136246874627207413e-14 3.013030614566871523e-14 3.134793518365311034e-14 3.506112795465365279e-14 3.718544838592197201e-14 3.346052977607924085e-14 3.644093334454682354e-14 3.257188646796715897e-14 3.873990782546168954e-14 3.218548880138930172e-14 3.059484936689136568e-14 2.678379951097386415e-14 2.674325809949809373e-14 2.770046273825240486e-14 2.337195197146438095e-14 2.359304108646900207e-14 1.747590501406985857e-14 1.928177078960942155e-14 1.671709311950673777e-14 1.121802919214728247e-14 7.940576517115429894e-15 4.865579727793258372e-15 3.050325969577939796e-14 3.447750704080651498e-14 3.305457372399038538e-14 3.164377085904247205e-14 3.270773546917020598e-14 3.627737703182013400e-14 3.826689824898745499e-14 3.441583027224419067e-14 3.727862786934469251e-14 3.330040698072320247e-14 3.936756948525132965e-14 3.272048397869890609e-14 3.104524073988238343e-14 2.715751238289774580e-14 2.704807155160016713e-14 2.794399928194007226e-14 2.356166541705295387e-14 2.721985451192037687e-14 1.757958315741721122e-14 1.935281261282666940e-14 1.676209318586169841e-14 1.124329120005620664e-14 7.952057262803661143e-15 4.868800964344308652e-15
5.824226379394531250e+00 8.232172012329101562e+00 4.131140920059988384e-07 5.599842563999393735e-08 2.269841123545397067e-14 2.557135438590097705e-14 2.431712166450823427e-14 2.322333552674539817e-14 2.442392482606029947e-14 2.716117569967499966e-14 2.816723807411419212e-14 2.571921864854882104e-14 2.717842093362384971e-14 2.495937028557152409e-14 2.875026293246338439e-14 2.344604853523363486e-14 2.255551663548146148e-14 1.991626355171274410e-14 1.965680785286560075e-14 2.040563216081838543e-14 1.724356021671617761e-14 1.747590501406985857e-14 1.338790754671198031e-14 1.454235263178816273e-14 1.240080214502357696e-14 8.319675278446588903e-15 6.718994077081914372e-15 4.133088904055009001e-15 2.430288087843772727e-14 2.696086587358030495e-14 2.554255561706081614e-14 2.431939698284921932e-14 2.540870145665108294e-14 2.804199156721668025e-14 2.895043143246645752e-14 2.641105377598246473e-14 2.778508501538722632e-14 2.548696980405180744e-14 2.920481978251111896e-14 2.383349568736666361e-14 2.288169313615236318e-14 2.018690895952839201e-14 1.987755583145988124e-14 2.058200298488190814e-14 1.738095198645936327e-14 1.757958315741721122e-14 1.667390005633634834e-14 1.459380160414391268e-14 1.243339149964674375e-14 8.337970196675003390e-15 6.727308511323430451e-15 4.135421745510379729e-15
8.232172012329101562e+00 1.240464878082275391e+01 4.904228946307522257e-07 5.628482859667125883e-08 2.671254914418415524e-14 3.008155644978527078e-14 2.912406543975963722e-14 2.822132389492019342e-14 2.846204781160179300e-14 3.180201291891530176e-14 3.324008416597486680e-14 3.004641189483814972e-14 3.186309093649211685e-14 2.869641578118145978e-14 3.319112011187708863e-14 2.741298581848533236e-14 2.635024456420231210e-14 2.362193788281977641e-14 2.307242015757086326e-14 2.353256161385525755e-14 1.977194004319988328e-14 1.928177078960942155e-14 1.454235263178816273e-14 1.620004096177278688e-14 1.362993726547483634e-14 9.039253454242065277e-15 6.597303550046067394e-15 3.437433693168307233e-15 2.781195587596186674e-14 3.103367062041940258e-14 2.996375121547793611e-14 2.897236169021416409e-14 2.913683157064849129e-14 3.240556119947429849e-14 3.377674003492282403e-14 3.052046772986558592e-14 3.227878628999102428e-14 2.905793490672952697e-14 3.350258930239963922e-14 2.767847043461743737e-14 2.657374560839683580e-14 2.380738818696133938e-14 2.322367999271586146e-14 2.365341355525068783e-14 1.986608295030132734e-14 1.935281261282666940e-14 1.459380160414391268e-14 1.943853011130664862e-14 1.365226798143052750e-14 9.051789407381219652e-15 6.603000725443569463e-15 3.439032191221180932e-15
1.240464878082275391e+01 2.051711654663085938e+01 2.401742948455871397e-07 5.502148805156296212e-08 1.973303179095430394e-14 2.274021575932177697e-14 2.184243679925900538e-14 2.093073227476754517e-14 2.194372429941820951e-14 2.452771845489732699e-14 2.600462086096828964e-14 2.342726875455129392e-14 2.553528949392431334e-14 2.287724638630635898e-14 2.722929472117152973e-14 2.259023265892115439e-14 2.146472935158746871e-14 1.873048749641463985e-14 1.874910793064727640e-14 1.948027634954093832e-14 1.645204101969555375e-14 1.671709311950673777e-14 1.240080214502357696e-14 1.362993726547483634e-14 1.185218566076874555e-14 7.969093357753368785e-15 5.717445320161602003e-15 3.595263830819302328e-15 2.042942968223303447e-14 2.334331403180012963e-14 2.237431948347855352e-14 2.140646261349999744e-14 2.237115299644775393e-14 2.491002441839325760e-14 2.634455512248896498e-14 2.372755023757229588e-14 2.579860366075946489e-14 2.310624367130707455e-14 2.742658884463707116e-14 2.275839874477219218e-14 2.160630175730121745e-14 1.884795739814278316e-14 1.884492054229084817e-14 1.955682767009600984e-14 1.651167402001226720e-14 1.676209318586169841e-14 1.243339149964674375e-14 1.365226798143052750e-14 1.490783972682641783e-14 7.977034014362920115e-15 5.721054085524217202e-15 3.596276368437145059e-15
2.051711654663085938e+01 3.936180877685546875e+01 2.175413646501321704e-07 5.661533559037555059e-08 1.229232882908313154e-14 1.429361283807108149e-14 1.360618766714541841e-14 1.291802039275731809e-14 1.393720660677634805e-14 1.555652450677843226e-14 1.653728580127456348e-14 1.492806231153474094e-14 1.641186923270657775e-14 1.476616511320772378e-14 1.772290816743912501e-14 1.466967650913782119e-14 1.388807091295444177e-14 1.195035965979879674e-14 1.210377621656460100e-14 1.272088253954636127e-14 1.077984393044061248e-14 1.121802919214728247e-14 8.319675278446588903e-15 9.039253454242065277e-15 7.969093357753368785e-15 5.397050278877261956e-15 3.973601296394295364e-15 2.721627716092469830e-15 1.268327067566780525e-14 1.463217841281998895e-14 1.390477443964897871e-14 1.318508452294719227e-14 1.417715530017801619e-14 1.577114232972300224e-14 1.672811711995111574e-14 1.509663346738913103e-14 1.655968778285384977e-14 1.489471895086606294e-14 1.783366457539764775e-14 1.476408110306156807e-14 1.396754642315959085e-14 1.201630457559312006e-14 1.215756322509970383e-14 1.276385669985196128e-14 1.081332053275827923e-14 1.124329120005620664e-14 8.337970196675003390e-15 9.051789407381219652e-15 7.977034014362920115e-15 8.611261908856188644e-15 3.975627174721067453e-15 2.722196131550088649e-15
