 0.1585E+03 0.1995E+07 0.49863394E-19 0.69907062E+10
 0.1585E+03 0.2512E+07 0.25632934E-22 0.36380358E+09
 0.1585E+03 0.3162E+07 0.98524336E-26 0.16295938E+08
 0.1585E+03 0.3981E+07 0.27206095E-29 0.62651488E+06
 0.1585E+03 0.5012E+07 0.00000000E+00 0.20833328E+05
 0.1585E+03 0.6310E+07 0.00000000E+00 0.59763782E+03
 0.1585E+03 0.7943E+07 0.00000000E+00 0.14903448E+02
 0.1585E+03 0.1000E+08 0.00000000E+00 0.31937966E+00
 0.1585E+03 0.1259E+08 0.00000000E+00 0.59542749E-02
 0.1585E+03 0.1585E+08 0.00000000E+00 0.95929099E-04
 0.1585E+03 0.1995E+08 0.00000000E+00 0.13195656E-05
 0.1585E+03 0.2512E+08 0.00000000E+00 0.15302817E-07
 0.1585E+03 0.3162E+08 0.00000000E+00 0.15277636E-09
 0.1585E+03 0.3981E+08 0.00000000E+00 0.13244794E-11
 0.1585E+03 0.5012E+08 0.00000000E+00 0.98539586E-14
 0.1585E+03 0.6310E+08 0.00000000E+00 0.63458047E-16
 0.1585E+03 0.7943E+08 0.00000000E+00 0.36287674E-18
 0.1585E+03 0.1000E+09 0.00000000E+00 0.17790874E-20
 0.1585E+03 0.1259E+09 0.00000000E+00 0.73482867E-23
 0.1585E+03 0.1585E+09 0.00000000E+00 0.25730449E-25
 0.1585E+03 0.1995E+09 0.00000000E+00 0.00000000E+00
 0.1585E+03 0.2512E+09 0.00000000E+00 0.00000000E+00
 0.1585E+03 0.3162E+09 0.00000000E+00 0.00000000E+00
 0.1585E+03 0.3981E+09 0.00000000E+00 0.00000000E+00
 0.1585E+03 0.5012E+09 0.00000000E+00 0.00000000E+00
 0.1585E+03 0.6310E+09 0.00000000E+00 0.00000000E+00
 0.1585E+03 0.7943E+09 0.00000000E+00 0.00000000E+00
 0.1585E+03 0.1000E+10 0.00000000E+00 0.00000000E+00
 0.1995E+03 0.1000E+01 0.15167445E+22 0.79831174E+19
 0.1995E+03 0.1259E+01 0.25194848E+22 0.16297414E+20
 0.1995E+03 0.1585E+01 0.40310217E+22 0.31613849E+20
 0.1995E+03 0.1995E+01 0.64034566E+22 0.61132521E+20
 0.1995E+03 0.2512E+01 0.10132373E+23 0.11818548E+21
 0.1995E+03 0.3162E+01 0.15998934E+23 0.22852718E+21
 0.1995E+03 0.3981E+01 0.25247567E+23 0.44206609E+21
 0.1995E+03 0.5012E+01 0.39872561E+23 0.85564051E+21
 0.1995E+03 0.6310E+01 0.63091684E+23 0.16573674E+22
 0.1995E+03 0.7943E+01 0.10013306E+24 0.32132699E+22
 0.1995E+03 0.1000E+02 0.15956578E+24 0.62368150E+22
 0.1995E+03 0.1259E+02 0.25555350E+24 0.12121454E+23
 0.1995E+03 0.1585E+02 0.41174405E+24 0.23595455E+23
 0.1995E+03 0.1995E+02 0.66802578E+24 0.46015038E+23
 0.1995E+03 0.2512E+02 0.10923871E+25 0.89929499E+23
 0.1995E+03 0.3162E+02 0.18019261E+25 0.17618592E+24
 0.1995E+03 0.3981E+02 0.30002090E+25 0.34614548E+24
 0.1995E+03 0.5012E+02 0.50434286E+25 0.68219389E+24
 0.1995E+03 0.6310E+02 0.85723853E+25 0.13491457E+25
 0.1995E+03 0.7943E+02 0.14722229E+26 0.26780853E+25
 0.1995E+03 0.1000E+03 0.25501397E+26 0.53365007E+25
 0.1995E+03 0.1259E+03 0.44368289E+26 0.10672142E+26
 0.1995E+03 0.1585E+03 0.76768330E+26 0.21390531E+26
 0.1995E+03 0.1995E+03 0.12817288E+27 0.42688957E+26
 0.1995E+03 0.2512E+03 0.15109605E+27 0.61535382E+26
 0.1995E+03 0.3162E+03 0.17451954E+27 0.87955902E+26
 0.1995E+03 0.3981E+03 0.19409596E+27 0.12320234E+27
 0.1995E+03 0.5012E+03 0.20576524E+27 0.16766738E+27
 0.1995E+03 0.6310E+03 0.20598055E+27 0.22004756E+27
 0.1995E+03 0.7943E+03 0.19289779E+27 0.27656993E+27
 0.1995E+03 0.1000E+04 0.16738098E+27 0.33068246E+27
 0.1995E+03 0.1259E+04 0.13325871E+27 0.37376313E+27
 0.1995E+03 0.1585E+04 0.96396800E+26 0.39710845E+27
 0.1995E+03 0.1995E+04 0.62764678E+26 0.39462330E+27
 0.1995E+03 0.2512E+04 0.36459824E+26 0.36523756E+27
 0.1995E+03 0.3162E+04 0.18739104E+26 0.31366910E+27
 0.1995E+03 0.3981E+04 0.84542005E+25 0.24919386E+27
 0.1995E+03 0.5012E+04 0.33218297E+25 0.18263295E+27
 0.1995E+03 0.6310E+04 0.11276052E+25 0.12316871E+27
 0.1995E+03 0.7943E+04 0.32786558E+24 0.76242625E+26
 0.1995E+03 0.1000E+05 0.80920480E+23 0.43207403E+26
 0.1995E+03 0.1259E+05 0.16791248E+23 0.22357853E+26
 0.1995E+03 0.1585E+05 0.29005228E+22 0.10534110E+26
 0.1995E+03 0.1995E+05 0.41264386E+21 0.45180927E+25
 0.1995E+03 0.2512E+05 0.48011266E+20 0.17689142E+25
 0.1995E+03 0.3162E+05 0.45036076E+19 0.63765105E+24
 0.1995E+03 0.3981E+05 0.33793641E+18 0.21455702E+24
 0.1995E+03 0.5012E+05 0.19733970E+17 0.68598280E+23
 0.1995E+03 0.6310E+05 0.92984552E+15 0.21162899E+23
 0.1995E+03 0.7943E+05 0.34088893E+14 0.62766859E+22
 0.1995E+03 0.1000E+06 0.96638258E+12 0.17795946E+22
 0.1995E+03 0.1259E+06 0.21045713E+11 0.47801256E+21
 0.1995E+03 0.1585E+06 0.34990963E+09 0.11805810E+21
 0.1995E+03 0.1995E+06 0.44160560E+07 0.26018614E+20
 0.1995E+03 0.2512E+06 0.42099188E+05 0.50923848E+19
 0.1995E+03 0.3162E+06 0.30187097E+03 0.88012745E+18
 0.1995E+03 0.3981E+06 0.16224045E+01 0.13423240E+18
 0.1995E+03 0.5012E+06 0.65183947E-02 0.18117226E+17
 0.1995E+03 0.6310E+06 0.19539679E-04 0.21616333E+16
 0.1995E+03 0.7943E+06 0.43646313E-07 0.22645913E+15
 0.1995E+03 0.1000E+07 0.72608190E-10 0.20733514E+14
 0.1995E+03 0.1259E+07 0.89957047E-13 0.16524960E+13
 0.1995E+03 0.1585E+07 0.83045870E-16 0.11485740E+12
 0.1995E+03 0.1995E+07 0.57177832E-19 0.69393843E+10
 0.1995E+03 0.2512E+07 0.29395431E-22 0.36643792E+09
 0.1995E+03 0.3162E+07 0.11299524E-25 0.16738454E+08
 0.1995E+03 0.3981E+07 0.31536860E-29 0.66164362E+06
 0.1995E+03 0.5012E+07 0.00000000E+00 0.22703211E+05
 0.1995E+03 0.6310E+07 0.00000000E+00 0.66229224E+03
 0.1995E+03 0.7943E+07 0.00000000E+00 0.16400024E+02
 0.1995E+03 0.1000E+08 0.00000000E+00 0.35512978E+00
 0.1995E+03 0.1259E+08 0.00000000E+00 0.66877590E-02
 0.1995E+03 0.1585E+08 0.00000000E+00 0.10745702E-03
 0.1995E+03 0.1995E+08 0.00000000E+00 0.14843147E-05
 0.1995E+03 0.2512E+08 0.00000000E+00 0.17594902E-07
 0.1995E+03 0.3162E+08 0.00000000E+00 0.17737073E-09
 0.1995E+03 0.3981E+08 0.00000000E+00 0.15206877E-11
 0.1995E+03 0.5012E+08 0.00000000E+00 0.11228215E-13
 0.1995E+03 0.6310E+08 0.00000000E+00 0.72779023E-16
 0.1995E+03 0.7943E+08 0.00000000E+00 0.41736419E-18
 0.1995E+03 0.1000E+09 0.00000000E+00 0.20846438E-20
 0.1995E+03 0.1259E+09 0.00000000E+00 0.89601520E-23
 0.1995E+03 0.1585E+09 0.00000000E+00 0.32823042E-25
 0.1995E+03 0.1995E+09 0.00000000E+00 0.00000000E+00
 0.1995E+03 0.2512E+09 0.00000000E+00 0.00000000E+00
 0.1995E+03 0.3162E+09 0.00000000E+00 0.00000000E+00
 0.1995E+03 0.3981E+09 0.00000000E+00 0.00000000E+00
 0.1995E+03 0.5012E+09 0.00000000E+00 0.00000000E+00
 0.1995E+03 0.6310E+09 0.00000000E+00 0.00000000E+00
 0.1995E+03 0.7943E+09 0.00000000E+00 0.00000000E+00
 0.1995E+03 0.1000E+10 0.00000000E+00 0.00000000E+00
 0.2512E+03 0.1000E+01 0.11219361E+22 0.54520719E+19
 0.2512E+03 0.1259E+01 0.18636489E+22 0.11130317E+20
 0.2512E+03 0.1585E+01 0.29817458E+22 0.21590699E+20
 0.2512E+03 0.1995E+01 0.47366778E+22 0.41750554E+20
 0.2512E+03 0.2512E+01 0.74951207E+22 0.80715008E+20
 0.2512E+03 0.3162E+01 0.11835036E+23 0.15607351E+21
 0.2512E+03 0.3981E+01 0.18677193E+23 0.30191263E+21
 0.2512E+03 0.5012E+01 0.29497465E+23 0.58437224E+21
 0.2512E+03 0.6310E+01 0.46677468E+23 0.11319350E+22
 0.2512E+03 0.7943E+01 0.74088213E+23 0.21946092E+22
 0.2512E+03 0.1000E+02 0.11807514E+24 0.42597542E+22
 0.2512E+03 0.1259E+02 0.18913180E+24 0.82793168E+22
 0.2512E+03 0.1585E+02 0.30478871E+24 0.16117482E+23
 0.2512E+03 0.1995E+02 0.49463564E+24 0.31434959E+23
 0.2512E+03 0.2512E+02 0.80916088E+24 0.61444699E+23
 0.2512E+03 0.3162E+02 0.13354382E+25 0.12040853E+24
 0.2512E+03 0.3981E+02 0.22251509E+25 0.23664708E+24
 0.2512E+03 0.5012E+02 0.37445311E+25 0.46664685E+24
 0.2512E+03 0.6310E+02 0.63746460E+25 0.92362927E+24
 0.2512E+03 0.7943E+02 0.10974969E+26 0.18357224E+25
 0.2512E+03 0.1000E+03 0.19089771E+26 0.36650386E+25
 0.2512E+03 0.1259E+03 0.33468721E+26 0.73524295E+25
 0.2512E+03 0.1585E+03 0.58858248E+26 0.14819802E+26
 0.2512E+03 0.1995E+03 0.10272571E+27 0.29982014E+26
 0.2512E+03 0.2512E+03 0.17249650E+27 0.60521231E+26
 0.2512E+03 0.3162E+03 0.19998065E+27 0.85963561E+26
 0.2512E+03 0.3981E+03 0.22450735E+27 0.12028498E+27
 0.2512E+03 0.5012E+03 0.24022789E+27 0.16390624E+27
 0.2512E+03 0.6310E+03 0.24235889E+27 0.21561951E+27
 0.2512E+03 0.7943E+03 0.22831506E+27 0.27176824E+27
 0.2512E+03 0.1000E+04 0.19892814E+27 0.32587959E+27
 0.2512E+03 0.1259E+04 0.15876152E+27 0.36933119E+27
 0.2512E+03 0.1585E+04 0.11496084E+27 0.39333041E+27
 0.2512E+03 0.1995E+04 0.74838026E+26 0.39163013E+27
 0.2512E+03 0.2512E+04 0.43423340E+26 0.36301255E+27
