#......tp...... ...t_diff....
 0.47863009E+03 0.16560998E+00
 0.50118723E+03 0.16129517E+00
 0.52480746E+03 0.15708753E+00
 0.54954087E+03 0.15298468E+00
 0.57543994E+03 0.14898429E+00
 0.60255959E+03 0.14508403E+00
 0.63095734E+03 0.14128164E+00
 0.66069345E+03 0.13757490E+00
 0.69183097E+03 0.13396161E+00
 0.72443596E+03 0.13043962E+00
 0.75857758E+03 0.12700681E+00
 0.79432823E+03 0.12366111E+00
 0.83176377E+03 0.12040048E+00
 0.87096359E+03 0.11722292E+00
 0.91201084E+03 0.11412648E+00
 0.95499259E+03 0.11110922E+00
 0.10000000E+04 0.10816926E+00
