#......tp...... ...t_diff....
 0.36307805E+03 0.25766250E+01
 0.38018940E+03 0.25086423E+01
 0.39810717E+03 0.24423905E+01
 0.41686938E+03 0.23778292E+01
 0.43651583E+03 0.23149184E+01
 0.45708819E+03 0.22536191E+01
 0.47863009E+03 0.21938930E+01
 0.50118723E+03 0.21357025E+01
 0.52480746E+03 0.20790108E+01
 0.54954087E+03 0.20237816E+01
 0.57543994E+03 0.19699797E+01
 0.60255959E+03 0.19175704E+01
 0.63095734E+03 0.18665197E+01
 0.66069345E+03 0.18167945E+01
 0.69183097E+03 0.17683621E+01
 0.72443596E+03 0.17211907E+01
 0.75857758E+03 0.16752492E+01
 0.79432823E+03 0.16305071E+01
 0.83176377E+03 0.15869346E+01
 0.87096359E+03 0.15445024E+01
 0.91201084E+03 0.15031822E+01
 0.95499259E+03 0.14629460E+01
 0.10000000E+04 0.14237665E+01
