#......tp...... ...t_diff....
 0.39810717E+03 0.30725102E+00
 0.41686938E+03 0.29935854E+00
 0.43651583E+03 0.29165618E+00
 0.45708819E+03 0.28414001E+00
 0.47863009E+03 0.27680617E+00
 0.50118723E+03 0.26965086E+00
 0.52480746E+03 0.26267028E+00
 0.54954087E+03 0.25586072E+00
 0.57543994E+03 0.24921850E+00
 0.60255959E+03 0.24274001E+00
 0.63095734E+03 0.23642166E+00
 0.66069345E+03 0.23025995E+00
 0.69183097E+03 0.22425140E+00
 0.72443596E+03 0.21839260E+00
 0.75857758E+03 0.21268020E+00
 0.79432823E+03 0.20711090E+00
 0.83176377E+03 0.20168144E+00
 0.87096359E+03 0.19638864E+00
 0.91201084E+03 0.19122936E+00
 0.95499259E+03 0.18620052E+00
 0.10000000E+04 0.18129909E+00
