#......tp...... ...t_diff....
 0.28840315E+03 0.33658280E+01
 0.30199517E+03 0.32791800E+01
 0.31622777E+03 0.31946208E+01
 0.33113112E+03 0.31121080E+01
 0.34673685E+03 0.30315996E+01
 0.36307805E+03 0.29530540E+01
 0.38018940E+03 0.28764299E+01
 0.39810717E+03 0.28016867E+01
 0.41686938E+03 0.27287842E+01
 0.43651583E+03 0.26576826E+01
 0.45708819E+03 0.25883429E+01
 0.47863009E+03 0.25207263E+01
 0.50118723E+03 0.24547950E+01
 0.52480746E+03 0.23905113E+01
 0.54954087E+03 0.23278384E+01
 0.57543994E+03 0.22667399E+01
 0.60255959E+03 0.22071801E+01
 0.63095734E+03 0.21491238E+01
 0.66069345E+03 0.20925366E+01
 0.69183097E+03 0.20373844E+01
 0.72443596E+03 0.19836339E+01
 0.75857758E+03 0.19312524E+01
 0.79432823E+03 0.18802076E+01
 0.83176377E+03 0.18304681E+01
 0.87096359E+03 0.17820030E+01
 0.91201084E+03 0.17347818E+01
 0.95499259E+03 0.16887748E+01
 0.10000000E+04 0.16439528E+01
