#......tp...... ...t_diff....
 0.30199517E+00 0.51734328E+01
 0.31622777E+00 0.51623378E+01
 0.33113112E+00 0.51513215E+01
 0.34673685E+00 0.51403852E+01
 0.36307805E+00 0.51295291E+01
 0.38018940E+00 0.51187525E+01
 0.39810717E+00 0.51080534E+01
 0.41686938E+00 0.50974288E+01
 0.43651583E+00 0.50868744E+01
 0.45708819E+00 0.50763845E+01
 0.47863009E+00 0.50659524E+01
 0.50118723E+00 0.50555696E+01
 0.52480746E+00 0.50452264E+01
 0.54954087E+00 0.50349116E+01
 0.57543994E+00 0.50246126E+01
 0.60255959E+00 0.50143150E+01
 0.63095734E+00 0.50040031E+01
 0.66069345E+00 0.49936597E+01
 0.69183097E+00 0.49832658E+01
 0.72443596E+00 0.49728010E+01
 0.75857758E+00 0.49622435E+01
 0.79432823E+00 0.49515698E+01
 0.83176377E+00 0.49407551E+01
 0.87096359E+00 0.49297732E+01
 0.91201084E+00 0.49185965E+01
 0.95499259E+00 0.49071962E+01
 0.10000000E+01 0.48955423E+01
 0.10471285E+01 0.48836037E+01
 0.10964782E+01 0.48713483E+01
 0.11481536E+01 0.48587434E+01
 0.12022644E+01 0.48457552E+01
 0.12589254E+01 0.48323495E+01
 0.13182567E+01 0.48184916E+01
 0.13803843E+01 0.48041465E+01
 0.14454398E+01 0.47892791E+01
 0.15135612E+01 0.47738543E+01
 0.15848932E+01 0.47578372E+01
 0.16595869E+01 0.47411932E+01
 0.17378008E+01 0.47238884E+01
 0.18197009E+01 0.47058894E+01
 0.19054607E+01 0.46871639E+01
 0.19952623E+01 0.46676806E+01
 0.20892961E+01 0.46474096E+01
 0.21877616E+01 0.46263221E+01
 0.22908677E+01 0.46043913E+01
 0.23988329E+01 0.45815919E+01
 0.25118864E+01 0.45579006E+01
 0.26302680E+01 0.45332964E+01
 0.27542287E+01 0.45077601E+01
 0.28840315E+01 0.44812752E+01
 0.30199517E+01 0.44538275E+01
 0.31622777E+01 0.44254054E+01
 0.33113112E+01 0.43959999E+01
 0.34673685E+01 0.43656048E+01
 0.36307805E+01 0.43342168E+01
 0.38018940E+01 0.43018353E+01
 0.39810717E+01 0.42684624E+01
 0.41686938E+01 0.42341036E+01
 0.43651583E+01 0.41987668E+01
 0.45708819E+01 0.41624629E+01
 0.47863009E+01 0.41252058E+01
 0.50118723E+01 0.40870121E+01
 0.52480746E+01 0.40479009E+01
 0.54954087E+01 0.40078943E+01
 0.57543994E+01 0.39670166E+01
 0.60255959E+01 0.39252949E+01
 0.63095734E+01 0.38827583E+01
 0.66069345E+01 0.38394382E+01
 0.69183097E+01 0.37953681E+01
 0.72443596E+01 0.37505833E+01
 0.75857758E+01 0.37051209E+01
 0.79432823E+01 0.36590195E+01
 0.83176377E+01 0.36123193E+01
 0.87096359E+01 0.35650615E+01
 0.91201084E+01 0.35172884E+01
 0.95499259E+01 0.34690432E+01
 0.10000000E+02 0.34203699E+01
 0.10471285E+02 0.33713129E+01
 0.10964782E+02 0.33219170E+01
 0.11481536E+02 0.32722271E+01
 0.12022644E+02 0.32222883E+01
 0.12589254E+02 0.31721454E+01
 0.13182567E+02 0.31218430E+01
 0.13803843E+02 0.30714251E+01
 0.14454398E+02 0.30209354E+01
 0.15135612E+02 0.29704165E+01
 0.15848932E+02 0.29199107E+01
 0.16595869E+02 0.28694589E+01
 0.17378008E+02 0.28191012E+01
 0.18197009E+02 0.27688764E+01
 0.19054607E+02 0.27188224E+01
 0.19952623E+02 0.26689755E+01
 0.20892961E+02 0.26193707E+01
 0.21877616E+02 0.25700418E+01
 0.22908677E+02 0.25210210E+01
 0.23988329E+02 0.24723390E+01
 0.25118864E+02 0.24240251E+01
 0.26302680E+02 0.23761070E+01
 0.27542287E+02 0.23286108E+01
 0.28840315E+02 0.22815612E+01
 0.30199517E+02 0.22349813E+01
 0.31622777E+02 0.21888926E+01
 0.33113112E+02 0.21433152E+01
 0.34673685E+02 0.20982677E+01
 0.36307805E+02 0.20537670E+01
 0.38018940E+02 0.20098288E+01
 0.39810717E+02 0.19664673E+01
 0.41686938E+02 0.19236954E+01
 0.43651583E+02 0.18815245E+01
 0.45708819E+02 0.18399648E+01
 0.47863009E+02 0.17990253E+01
 0.50118723E+02 0.17587137E+01
 0.52480746E+02 0.17190364E+01
 0.54954087E+02 0.16799991E+01
 0.57543994E+02 0.16416060E+01
 0.60255959E+02 0.16038605E+01
 0.63095734E+02 0.15667650E+01
 0.66069345E+02 0.15303208E+01
 0.69183097E+02 0.14945287E+01
 0.72443596E+02 0.14593884E+01
 0.75857758E+02 0.14248988E+01
 0.79432823E+02 0.13910581E+01
 0.83176377E+02 0.13578638E+01
 0.87096359E+02 0.13253130E+01
 0.91201084E+02 0.12934018E+01
 0.95499259E+02 0.12621261E+01
 0.10000000E+03 0.12314809E+01
 0.10471285E+03 0.12014610E+01
 0.10964782E+03 0.11720607E+01
 0.11481536E+03 0.11432739E+01
 0.12022644E+03 0.11150940E+01
 0.12589254E+03 0.10875143E+01
 0.13182567E+03 0.10605275E+01
 0.13803843E+03 0.10341262E+01
 0.14454398E+03 0.10083027E+01
 0.15135612E+03 0.98304913E+00
 0.15848932E+03 0.95835738E+00
 0.16595869E+03 0.93421917E+00
 0.17378008E+03 0.91062607E+00
 0.18197009E+03 0.88756954E+00
 0.19054607E+03 0.86504090E+00
 0.19952623E+03 0.84303143E+00
 0.20892961E+03 0.82153231E+00
 0.21877616E+03 0.80053467E+00
 0.22908677E+03 0.78002963E+00
 0.23988329E+03 0.76000827E+00
 0.25118864E+03 0.74046166E+00
 0.26302680E+03 0.72138090E+00
 0.27542287E+03 0.70275709E+00
 0.28840315E+03 0.68458137E+00
 0.30199517E+03 0.66684492E+00
 0.31622777E+03 0.64953898E+00
 0.33113112E+03 0.63265481E+00
 0.34673685E+03 0.61618380E+00
 0.36307805E+03 0.60011736E+00
 0.38018940E+03 0.58444702E+00
 0.39810717E+03 0.56916436E+00
 0.41686938E+03 0.55426110E+00
 0.43651583E+03 0.53972901E+00
 0.45708819E+03 0.52556000E+00
 0.47863009E+03 0.51174606E+00
 0.50118723E+03 0.49827930E+00
 0.52480746E+03 0.48515196E+00
 0.54954087E+03 0.47235637E+00
 0.57543994E+03 0.45988498E+00
 0.60255959E+03 0.44773037E+00
 0.63095734E+03 0.43588525E+00
 0.66069345E+03 0.42434242E+00
 0.69183097E+03 0.41309485E+00
 0.72443596E+03 0.40213558E+00
 0.75857758E+03 0.39145783E+00
 0.79432823E+03 0.38105490E+00
 0.83176377E+03 0.37092024E+00
 0.87096359E+03 0.36104741E+00
 0.91201084E+03 0.35143012E+00
 0.95499259E+03 0.34206217E+00
 0.10000000E+04 0.33293750E+00
